Zona,Subzona,Canton,Presunta_Subinfraccion,Fecha_Detencion,Flagrante/Boleta,Sexo,Edad,Nacionalidad
ZONA 7,LOJA,LOJA,VARIOS,2016-11-18,SI,HOMBRE,24,ECUADOR
ZONA 7,LOJA,LOJA,VARIOS,2016-11-18,SI,HOMBRE,26,ECUADOR
ZONA 7,LOJA,LOJA,VARIOS,2016-11-19,SI,HOMBRE,27,ECUADOR
ZONA 7,LOJA,CATAMAYO,VARIOS,2016-11-19,SI,HOMBRE,22,ECUADOR
ZONA 5,GUAYAS,MILAGRO,VARIOS,2016-11-19,SI,HOMBRE,52,ECUADOR
ZONA 9,DMQ,QUITO,ASOCIACION ILICITA,2016-11-19,SI,MUJER,52,ECUADOR
ZONA 5,LOS RIOS,QUEVEDO,RECEPTACION,2016-11-19,SI,MUJER,55,ECUADOR
ZONA 5,LOS RIOS,BABA,VIOLACION,2016-11-17,SI,HOMBRE,49,ECUADOR
ZONA 8,DMG,GUAYAQUIL,VARIOS,2016-11-18,NO,HOMBRE,46,ECUADOR
ZONA 2,NAPO,TENA,VARIOS,2016-11-17,NO,HOMBRE,47,ECUADOR
ZONA 5,LOS RIOS,VALENCIA,VARIOS,2016-11-17,SI,HOMBRE,47,ECUADOR
ZONA 2,ORELLANA,LA JOYA DE LOS SACHAS,HERIDAS/LESIONES,2016-11-19,SI,HOMBRE,41,ECUADOR
ZONA 5,LOS RIOS,VENTANAS,VARIOS,2016-11-18,SI,HOMBRE,41,ECUADOR
ZONA 5,LOS RIOS,BABAHOYO,VARIOS,2016-11-19,SI,HOMBRE,53,ECUADOR
ZONA 5,LOS RIOS,BABAHOYO,HERIDAS/LESIONES,2016-11-17,SI,HOMBRE,42,ECUADOR
ZONA 5,LOS RIOS,VENTANAS,VARIOS,2016-11-17,SI,HOMBRE,41,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-17,NO,HOMBRE,35,ECUADOR
ZONA 5,LOS RIOS,QUEVEDO,VARIOS,2016-11-19,NO,HOMBRE,40,ECUADOR
ZONA 5,LOS RIOS,BABAHOYO,VARIOS,2016-11-18,SI,HOMBRE,37,ECUADOR
ZONA 5,LOS RIOS,MONTALVO,TENENCIA ILEGAL ARMAS/EXPLOSIVOS,2016-11-19,SI,HOMBRE,35,ECUADOR
ZONA 5,GUAYAS,BALZAR,VARIOS,2016-11-18,SI,HOMBRE,39,ECUADOR
ZONA 6,CAÑAR,AZOGUES,VARIOS,2016-11-18,SI,MUJER,42,ECUADOR
ZONA 5,LOS RIOS,QUEVEDO,ASOCIACION ILICITA,2016-11-19,SI,MUJER,42,ECUADOR
ZONA 5,LOS RIOS,QUEVEDO,VARIOS,2016-11-17,SI,HOMBRE,30,ECUADOR
ZONA 5,LOS RIOS,QUEVEDO,VARIOS,2016-11-19,NO,HOMBRE,34,ECUADOR
ZONA 4,MANABI,PORTOVIEJO,VARIOS,2016-11-17,SI,HOMBRE,30,ECUADOR
ZONA 5,GUAYAS,MILAGRO,ASOCIACION ILICITA,2016-11-18,SI,HOMBRE,33,ECUADOR
ZONA 5,LOS RIOS,QUEVEDO,VARIOS,2016-11-19,SI,HOMBRE,36,ECUADOR
ZONA 8,DMG,GUAYAQUIL,REBELION Y ATENTADO,2016-11-17,SI,MUJER,30,ECUADOR
ZONA 9,DMQ,QUITO,HERIDAS/LESIONES,2016-11-17,SI,HOMBRE,31,ECUADOR
ZONA 5,LOS RIOS,QUEVEDO,VARIOS,2016-11-19,SI,HOMBRE,43,ECUADOR
ZONA 6,AZUAY,CUENCA,VARIOS,2016-11-19,NO,HOMBRE,30,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-17,SI,MUJER,28,ECUADOR
ZONA 5,LOS RIOS,PUEBLO VIEJO,VARIOS,2016-11-18,SI,HOMBRE,26,ECUADOR
ZONA 5,GUAYAS,NARANJAL,TENENCIA ILEGAL ARMAS/EXPLOSIVOS,2016-11-19,SI,HOMBRE,28,ECUADOR
ZONA 5,LOS RIOS,QUEVEDO,VARIOS,2016-11-19,NO,HOMBRE,30,ECUADOR
ZONA 5,GUAYAS,NARANJITO,VARIOS,2016-11-19,SI,HOMBRE,23,ECUADOR
ZONA 5,LOS RIOS,QUEVEDO,ROBO A PERSONAS,2016-11-19,SI,HOMBRE,31,ECUADOR
ZONA 5,LOS RIOS,BUENA FE,VARIOS,2016-11-19,SI,HOMBRE,28,ECUADOR
ZONA 2,ORELLANA,PUERTO FRANCISCO DE ORELLANA,VARIOS,2016-11-18,SI,MUJER,29,ECUADOR
ZONA 5,LOS RIOS,QUEVEDO,HERIDAS/LESIONES,2016-11-17,SI,HOMBRE,15,ECUADOR
ZONA 5,SANTA ELENA,SANTA ELENA,HERIDAS/LESIONES,2016-11-18,SI,HOMBRE,24,ECUADOR
ZONA 5,LOS RIOS,VENTANAS,VARIOS,2016-11-18,SI,HOMBRE,18,ECUADOR
ZONA 5,LOS RIOS,QUEVEDO,ROBO A PERSONAS,2016-11-19,SI,HOMBRE,19,ECUADOR
ZONA 5,LOS RIOS,BABAHOYO,TENTATIVA DE ROBO,2016-11-18,SI,HOMBRE,25,ECUADOR
ZONA 5,LOS RIOS,BABAHOYO,OTROS ROBOS,2016-11-19,SI,HOMBRE,20,ECUADOR
ZONA 5,LOS RIOS,URDANETA,HURTO,2016-11-18,SI,HOMBRE,24,ECUADOR
ZONA 5,LOS RIOS,QUEVEDO,ASOCIACION ILICITA,2016-11-19,SI,HOMBRE,24,ECUADOR
ZONA 5,LOS RIOS,BABAHOYO,"ROBO DE BIENES, ACCESORIOS Y AUTOPARTES DE VEHICULOS",2016-11-18,SI,HOMBRE,16,ECUADOR
ZONA 8,DMG,GUAYAQUIL,VARIOS,2016-11-19,SI,HOMBRE,21,ECUADOR
ZONA 5,GUAYAS,EL TRIUNFO,TENENCIA ILEGAL ARMAS/EXPLOSIVOS,2016-11-18,SI,HOMBRE,21,ECUADOR
ZONA 8,DMG,GUAYAQUIL,VARIOS,2016-11-19,SI,HOMBRE,16,ECUADOR
ZONA 5,LOS RIOS,QUEVEDO,VARIOS,2016-11-17,NO,HOMBRE,18,ECUADOR
ZONA 5,LOS RIOS,VINCES,VARIOS,2016-11-18,SI,MUJER,19,ECUADOR
ZONA 5,GUAYAS,EMPALME,VARIOS,2016-11-17,SI,HOMBRE,22,ECUADOR
ZONA 5,GUAYAS,EMPALME,HERIDAS/LESIONES,2016-11-17,SI,HOMBRE,22,ECUADOR
ZONA 5,LOS RIOS,VENTANAS,VARIOS,2016-11-19,SI,HOMBRE,22,ECUADOR
ZONA 5,LOS RIOS,QUEVEDO,VARIOS,2016-11-17,NO,HOMBRE,16,ECUADOR
ZONA 5,LOS RIOS,QUEVEDO,HERIDAS/LESIONES,2016-11-17,SI,HOMBRE,15,ECUADOR
ZONA 5,LOS RIOS,QUEVEDO,ROBO A PERSONAS,2016-11-19,SI,HOMBRE,14,ECUADOR
ZONA 5,LOS RIOS,URDANETA,RECEPTACION,2016-11-17,SI,HOMBRE,19,ECUADOR
ZONA 5,LOS RIOS,QUEVEDO,RECEPTACION,2016-11-17,SI,HOMBRE,26,ECUADOR
ZONA 4,MANABI,PORTOVIEJO,VARIOS,2016-11-17,NO,HOMBRE,66,ECUADOR
ZONA 4,MANABI,CHONE,VARIOS,2016-11-18,SI,HOMBRE,61,ECUADOR
ZONA 4,MANABI,OLMEDO,VIOLACION,2016-11-18,SI,HOMBRE,53,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,ASOCIACION ILICITA,2016-11-17,SI,HOMBRE,51,ECUADOR
ZONA 4,MANABI,PORTOVIEJO,HERIDAS/LESIONES,2016-11-19,SI,HOMBRE,51,ECUADOR
ZONA 4,MANABI,PORTOVIEJO,VARIOS,2016-11-18,NO,HOMBRE,49,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-18,NO,HOMBRE,47,ECUADOR
ZONA 3,TUNGURAHUA,BAÑOS DE AGUA SANTA,ASOCIACION ILICITA,2016-11-17,SI,HOMBRE,50,ECUADOR
ZONA 8,DMG,GUAYAQUIL,VARIOS,2016-11-19,NO,HOMBRE,45,ECUADOR
ZONA 4,MANABI,PICHINCHA,VARIOS,2016-11-18,NO,HOMBRE,48,ECUADOR
ZONA 4,MANABI,MANTA,INTIMIDACION/AMENAZA,2016-11-17,SI,HOMBRE,43,ECUADOR
ZONA 4,MANABI,PORTOVIEJO,ROBO A PERSONAS,2016-11-19,SI,HOMBRE,43,ECUADOR
ZONA 8,DMG,GUAYAQUIL,VARIOS,2016-11-17,NO,HOMBRE,45,ECUADOR
ZONA 4,MANABI,JARAMIJO,VARIOS,2016-11-17,SI,HOMBRE,40,ECUADOR
ZONA 9,DMQ,QUITO,TENTATIVA DE ROBO,2016-11-19,SI,HOMBRE,42,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-19,NO,HOMBRE,44,ECUADOR
ZONA 4,MANABI,MANTA,ROBO A CARROS,2016-11-19,SI,HOMBRE,41,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,ASOCIACION ILICITA,2016-11-17,SI,HOMBRE,40,ECUADOR
ZONA 4,MANABI,PORTOVIEJO,VARIOS,2016-11-18,NO,HOMBRE,39,ECUADOR
ZONA 4,MANABI,JIPIJAPA,VARIOS,2016-11-17,SI,HOMBRE,39,ECUADOR
ZONA 4,MANABI,PEDERNALES,VARIOS,2016-11-17,SI,HOMBRE,40,ECUADOR
ZONA 4,MANABI,EL CARMEN,VARIOS,2016-11-19,SI,HOMBRE,32,ECUADOR
ZONA 4,MANABI,CHONE,VARIOS,2016-11-19,NO,HOMBRE,40,ECUADOR
ZONA 4,MANABI,JARAMIJO,VARIOS,2016-11-18,SI,HOMBRE,36,ECUADOR
ZONA 9,DMQ,QUITO,HERIDAS/LESIONES,2016-11-18,SI,HOMBRE,38,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-18,NO,HOMBRE,38,ECUADOR
ZONA 4,MANABI,MANTA,ASOCIACION ILICITA,2016-11-17,SI,MUJER,39,ECUADOR
ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,VARIOS,2016-11-17,NO,HOMBRE,39,ECUADOR
ZONA 4,MANABI,MANTA,ASOCIACION ILICITA,2016-11-19,SI,MUJER,35,ECUADOR
ZONA 4,MANABI,MANTA,ROBO EN EJES VIALES O CARRETERAS,2016-11-17,SI,HOMBRE,36,ECUADOR
ZONA 8,DMG,GUAYAQUIL,INTIMIDACION/AMENAZA,2016-11-17,SI,HOMBRE,37,ECUADOR
ZONA 9,DMQ,QUITO,ASOCIACION ILICITA,2016-11-17,SI,HOMBRE,32,ECUADOR
ZONA 3,COTOPAXI,LATACUNGA,VARIOS,2016-11-19,NO,HOMBRE,36,ECUADOR
ZONA 5,GUAYAS,EMPALME,VARIOS,2016-11-19,NO,HOMBRE,36,ECUADOR
ZONA 5,SANTA ELENA,SANTA ELENA,VARIOS,2016-11-18,NO,HOMBRE,38,ECUADOR
ZONA 2,PICHINCHA,MEJIA,ASOCIACION ILICITA,2016-11-19,SI,HOMBRE,33,ECUADOR
ZONA 5,GUAYAS,NARANJAL,VARIOS,2016-11-18,SI,HOMBRE,34,ECUADOR
ZONA 9,DMQ,QUITO,ASOCIACION ILICITA,2016-11-17,SI,HOMBRE,38,ECUADOR
ZONA 5,LOS RIOS,QUEVEDO,VARIOS,2016-11-19,NO,HOMBRE,36,ECUADOR
ZONA 4,MANABI,SUCRE,VARIOS,2016-11-17,NO,HOMBRE,34,ECUADOR
ZONA 8,DMG,GUAYAQUIL,VARIOS,2016-11-19,NO,HOMBRE,33,ECUADOR
ZONA 4,MANABI,MANTA,ASOCIACION ILICITA,2016-11-19,SI,HOMBRE,18,ECUADOR
ZONA 4,MANABI,PORTOVIEJO,ASOCIACION ILICITA,2016-11-18,SI,MUJER,34,ECUADOR
ZONA 8,DMG,GUAYAQUIL,HERIDAS/LESIONES,2016-11-17,SI,HOMBRE,30,ECUADOR
ZONA 4,MANABI,EL CARMEN,VARIOS,2016-11-19,SI,HOMBRE,19,ECUADOR
ZONA 4,MANABI,MANTA,OTROS ROBOS,2016-11-18,SI,HOMBRE,35,ECUADOR
ZONA 4,MANABI,MONTECRISTI,VARIOS,2016-11-18,SI,HOMBRE,34,ECUADOR
ZONA 1,SUCUMBIOS,LAGO AGRIO,VARIOS,2016-11-18,SI,HOMBRE,32,ECUADOR
ZONA 4,MANABI,MANTA,OTROS ROBOS,2016-11-19,SI,HOMBRE,26,ECUADOR
ZONA 4,MANABI,MANTA,VARIOS,2016-11-18,SI,HOMBRE,31,ECUADOR
ZONA 5,GUAYAS,SAN JACINTO DE YAGUACHI,INVASIONES/ALLANAMIENTO,2016-11-19,SI,HOMBRE,32,ECUADOR
ZONA 4,MANABI,TOSAGUA,VARIOS,2016-11-19,SI,HOMBRE,24,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-18,SI,HOMBRE,29,ECUADOR
ZONA 4,MANABI,MONTECRISTI,ASOCIACION ILICITA,2016-11-17,SI,HOMBRE,27,ECUADOR
ZONA 6,AZUAY,CUENCA,RECEPTACION,2016-11-19,SI,HOMBRE,30,ECUADOR
ZONA 9,DMQ,QUITO,HERIDAS/LESIONES,2016-11-19,SI,HOMBRE,29,ECUADOR
ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,REBELION Y ATENTADO,2016-11-19,SI,HOMBRE,25,ECUADOR
ZONA 4,MANABI,PORTOVIEJO,VARIOS,2016-11-19,SI,HOMBRE,31,ECUADOR
ZONA 4,MANABI,MANTA,ASOCIACION ILICITA,2016-11-17,SI,HOMBRE,27,ECUADOR
ZONA 4,MANABI,MANTA,VARIOS,2016-11-18,NO,HOMBRE,24,ECUADOR
ZONA 2,ORELLANA,PUERTO FRANCISCO DE ORELLANA,VARIOS,2016-11-17,SI,HOMBRE,22,ECUADOR
ZONA 4,MANABI,MONTECRISTI,VARIOS,2016-11-18,SI,HOMBRE,19,ECUADOR
ZONA 4,MANABI,MONTECRISTI,VARIOS,2016-11-18,SI,HOMBRE,20,ECUADOR
ZONA 8,DMG,GUAYAQUIL,ASOCIACION ILICITA,2016-11-17,SI,HOMBRE,26,ECUADOR
ZONA 4,MANABI,PORTOVIEJO,VARIOS,2016-11-19,SI,HOMBRE,23,ECUADOR
ZONA 4,MANABI,JAMA,VARIOS,2016-11-18,SI,HOMBRE,20,ECUADOR
ZONA 4,MANABI,JIPIJAPA,VARIOS,2016-11-19,SI,HOMBRE,21,ECUADOR
ZONA 4,MANABI,JIPIJAPA,VARIOS,2016-11-18,SI,HOMBRE,22,ECUADOR
ZONA 4,MANABI,MANTA,VARIOS,2016-11-18,SI,HOMBRE,21,ECUADOR
ZONA 4,MANABI,MANTA,VARIOS,2016-11-18,NO,HOMBRE,23,ECUADOR
ZONA 4,MANABI,MONTECRISTI,VARIOS,2016-11-18,SI,HOMBRE,20,ECUADOR
ZONA 4,MANABI,24 DE MAYO,ASOCIACION ILICITA,2016-11-18,SI,HOMBRE,18,ECUADOR
ZONA 4,MANABI,EL CARMEN,HERIDAS/LESIONES,2016-11-19,SI,HOMBRE,20,ECUADOR
ZONA 4,MANABI,24 DE MAYO,VARIOS,2016-11-17,SI,HOMBRE,17,ECUADOR
ZONA 6,MORONA SANTIAGO,TAISHA,VARIOS,2016-11-17,NO,HOMBRE,62,ECUADOR
ZONA 3,PASTAZA,MERA,HERIDAS/LESIONES,2016-11-18,SI,HOMBRE,43,ECUADOR
ZONA 5,GUAYAS,EL TRIUNFO,TENENCIA ILEGAL ARMAS/EXPLOSIVOS,2016-11-18,SI,HOMBRE,41,ECUADOR
ZONA 5,GUAYAS,EL TRIUNFO,TENENCIA ILEGAL ARMAS/EXPLOSIVOS,2016-11-18,SI,HOMBRE,38,ECUADOR
ZONA 6,MORONA SANTIAGO,MORONA,VARIOS,2016-11-19,SI,HOMBRE,30,ECUADOR
ZONA 6,MORONA SANTIAGO,LOGROÑO,VARIOS,2016-11-18,SI,HOMBRE,30,ECUADOR
ZONA 5,GUAYAS,EL TRIUNFO,TENENCIA ILEGAL ARMAS/EXPLOSIVOS,2016-11-18,SI,HOMBRE,20,ECUADOR
ZONA 3,PASTAZA,PASTAZA,ROBO DOMICILIO,2016-11-19,SI,HOMBRE,27,ECUADOR
ZONA 5,GUAYAS,EL TRIUNFO,TENENCIA ILEGAL ARMAS/EXPLOSIVOS,2016-11-18,SI,HOMBRE,20,ECUADOR
ZONA 5,GUAYAS,EL TRIUNFO,TENENCIA ILEGAL ARMAS/EXPLOSIVOS,2016-11-18,SI,HOMBRE,21,ECUADOR
ZONA 2,ORELLANA,LA JOYA DE LOS SACHAS,VARIOS,2016-11-18,SI,MUJER,42,ECUADOR
ZONA 3,TUNGURAHUA,BAÑOS DE AGUA SANTA,VARIOS,2016-11-19,SI,HOMBRE,31,ECUADOR
ZONA 2,ORELLANA,LA JOYA DE LOS SACHAS,VARIOS,2016-11-17,NO,HOMBRE,33,ECUADOR
ZONA 3,TUNGURAHUA,AMBATO,VARIOS,2016-11-19,SI,MUJER,28,ECUADOR
ZONA 2,NAPO,TENA,VARIOS,2016-11-17,SI,HOMBRE,28,ECUADOR
ZONA 2,NAPO,TENA,VARIOS,2016-11-19,SI,HOMBRE,20,ECUADOR
ZONA 3,PASTAZA,PASTAZA,VARIOS,2016-11-18,NO,HOMBRE,45,ECUADOR
ZONA 3,TUNGURAHUA,BAÑOS DE AGUA SANTA,VARIOS,2016-11-19,SI,HOMBRE,36,ECUADOR
ZONA 3,PASTAZA,PASTAZA,VARIOS,2016-11-18,SI,HOMBRE,29,ECUADOR
ZONA 3,PASTAZA,PASTAZA,HERIDAS/LESIONES,2016-11-18,SI,HOMBRE,27,ECUADOR
ZONA 3,PASTAZA,PASTAZA,VARIOS,2016-11-19,SI,HOMBRE,23,ECUADOR
ZONA 9,DMQ,QUITO,ROBO A PERSONAS,2016-11-18,SI,HOMBRE,27,ECUADOR
ZONA 3,COTOPAXI,LATACUNGA,VARIOS,2016-11-17,NO,HOMBRE,63,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-17,NO,HOMBRE,62,ECUADOR
ZONA 2,PICHINCHA,RUMIÑAHUI,VARIOS,2016-11-18,SI,HOMBRE,57,ECUADOR
ZONA 5,LOS RIOS,QUEVEDO,VARIOS,2016-11-18,NO,HOMBRE,50,ECUADOR
ZONA 5,GALAPAGOS,SANTA CRUZ,VARIOS,2016-11-17,NO,HOMBRE,56,ECUADOR
ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,VARIOS,2016-11-19,SI,HOMBRE,55,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-18,NO,HOMBRE,55,ECUADOR
ZONA 1,ESMERALDAS,QUININDE,HURTO,2016-11-19,SI,HOMBRE,57,ECUADOR
ZONA 9,DMQ,QUITO,VIOLACION,2016-11-19,SI,HOMBRE,54,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-17,SI,HOMBRE,52,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-18,NO,HOMBRE,53,ECUADOR
ZONA 2,PICHINCHA,RUMIÑAHUI,ROBO A ENTIDADES FINANCIERAS,2016-11-17,SI,HOMBRE,47,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-19,NO,HOMBRE,50,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-18,NO,HOMBRE,68,ECUADOR
ZONA 9,DMQ,QUITO,HERIDAS/LESIONES,2016-11-18,SI,HOMBRE,52,ECUADOR
ZONA 5,LOS RIOS,QUEVEDO,VARIOS,2016-11-17,SI,HOMBRE,51,ECUADOR
ZONA 4,MANABI,EL CARMEN,TENENCIA ILEGAL ARMAS/EXPLOSIVOS,2016-11-17,SI,HOMBRE,52,ECUADOR
ZONA 7,ZAMORA CHINCHIPE,YANTZAZA,RECEPTACION,2016-11-19,SI,MUJER,41,ECUADOR
ZONA 8,DMG,GUAYAQUIL,VARIOS,2016-11-19,SI,HOMBRE,49,ECUADOR
ZONA 2,PICHINCHA,RUMIÑAHUI,VARIOS,2016-11-19,SI,HOMBRE,50,ECUADOR
ZONA 2,PICHINCHA,MEJIA,VARIOS,2016-11-17,SI,HOMBRE,47,ECUADOR
ZONA 2,PICHINCHA,PEDRO MONCAYO,VARIOS,2016-11-17,NO,HOMBRE,45,ECUADOR
ZONA 2,ORELLANA,PUERTO FRANCISCO DE ORELLANA,ESTAFA,2016-11-18,SI,HOMBRE,45,ECUADOR
ZONA 9,DMQ,QUITO,HERIDAS/LESIONES,2016-11-19,SI,HOMBRE,46,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-18,NO,HOMBRE,49,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-19,NO,HOMBRE,39,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-19,SI,HOMBRE,45,ECUADOR
ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,LA CONCORDIA,VARIOS,2016-11-18,NO,MUJER,43,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-17,NO,HOMBRE,51,ECUADOR
ZONA 6,AZUAY,CUENCA,RECEPTACION,2016-11-19,SI,HOMBRE,40,ECUADOR
ZONA 9,DMQ,QUITO,ASOCIACION ILICITA,2016-11-18,SI,HOMBRE,46,ECUADOR
ZONA 6,AZUAY,CUENCA,HERIDAS/LESIONES,2016-11-19,SI,HOMBRE,45,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-19,NO,HOMBRE,45,ECUADOR
ZONA 2,PICHINCHA,MEJIA,VARIOS,2016-11-17,SI,HOMBRE,44,ECUADOR
ZONA 2,PICHINCHA,PEDRO MONCAYO,VARIOS,2016-11-18,NO,HOMBRE,43,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-18,SI,HOMBRE,35,ECUADOR
ZONA 7,ZAMORA CHINCHIPE,YANTZAZA,RECEPTACION,2016-11-19,SI,HOMBRE,43,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-17,SI,HOMBRE,42,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-18,NO,HOMBRE,37,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-18,NO,HOMBRE,41,ECUADOR
ZONA 2,PICHINCHA,MEJIA,VARIOS,2016-11-18,SI,HOMBRE,41,ECUADOR
ZONA 1,IMBABURA,IBARRA,ASOCIACION ILICITA,2016-11-19,SI,MUJER,40,ECUADOR
ZONA 9,DMQ,QUITO,TENTATIVA DE ROBO,2016-11-17,SI,HOMBRE,37,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-19,NO,HOMBRE,35,ECUADOR
ZONA 9,DMQ,QUITO,HERIDAS/LESIONES,2016-11-18,SI,HOMBRE,39,ECUADOR
ZONA 9,DMQ,QUITO,OTROS ROBOS,2016-11-18,SI,HOMBRE,38,ECUADOR
ZONA 4,MANABI,MONTECRISTI,DELITO AMBIENTAL,2016-11-17,SI,HOMBRE,40,ECUADOR
ZONA 4,MANABI,MONTECRISTI,VARIOS,2016-11-17,NO,HOMBRE,40,ECUADOR
ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,VARIOS,2016-11-18,NO,HOMBRE,38,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-17,SI,MUJER,36,ECUADOR
ZONA 9,DMQ,QUITO,HERIDAS/LESIONES,2016-11-19,SI,HOMBRE,39,ECUADOR
ZONA 9,DMQ,QUITO,ASOCIACION ILICITA,2016-11-17,SI,HOMBRE,38,ECUADOR
ZONA 8,DMG,GUAYAQUIL,OTROS ROBOS,2016-11-17,SI,HOMBRE,36,ECUADOR
ZONA 9,DMQ,QUITO,ASOCIACION ILICITA,2016-11-17,SI,HOMBRE,36,ECUADOR
ZONA 9,DMQ,QUITO,HERIDAS/LESIONES,2016-11-19,SI,HOMBRE,32,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-17,SI,HOMBRE,39,ECUADOR
ZONA 2,PICHINCHA,RUMIÑAHUI,VARIOS,2016-11-19,SI,HOMBRE,36,ECUADOR
ZONA 2,PICHINCHA,CAYAMBE,VARIOS,2016-11-19,NO,HOMBRE,32,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-18,NO,HOMBRE,31,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-18,SI,MUJER,28,ECUADOR
ZONA 9,DMQ,QUITO,ASOCIACION ILICITA,2016-11-19,SI,HOMBRE,30,ECUADOR
ZONA 1,IMBABURA,IBARRA,HERIDAS/LESIONES,2016-11-17,SI,HOMBRE,37,ECUADOR
ZONA 9,DMQ,QUITO,OTROS ROBOS,2016-11-18,SI,MUJER,36,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-18,NO,HOMBRE,31,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-18,NO,HOMBRE,25,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-18,NO,HOMBRE,30,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-17,SI,HOMBRE,31,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-18,NO,HOMBRE,32,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-17,SI,HOMBRE,19,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-19,NO,HOMBRE,35,ECUADOR
ZONA 9,DMQ,QUITO,HERIDAS/LESIONES,2016-11-18,SI,HOMBRE,34,ECUADOR
ZONA 7,EL ORO,PIÑAS,VARIOS,2016-11-18,SI,HOMBRE,36,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-19,SI,HOMBRE,28,ECUADOR
ZONA 7,EL ORO,HUAQUILLAS,VARIOS,2016-11-19,NO,HOMBRE,29,ECUADOR
ZONA 2,PICHINCHA,RUMIÑAHUI,VARIOS,2016-11-19,SI,HOMBRE,34,ECUADOR
ZONA 7,EL ORO,MACHALA,HERIDAS/LESIONES,2016-11-18,SI,HOMBRE,35,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-18,SI,HOMBRE,33,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-18,NO,HOMBRE,31,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-19,SI,HOMBRE,26,ECUADOR
ZONA 6,AZUAY,CUENCA,RECEPTACION,2016-11-19,SI,HOMBRE,32,ECUADOR
ZONA 9,DMQ,QUITO,REBELION Y ATENTADO,2016-11-19,SI,HOMBRE,31,ECUADOR
ZONA 9,DMQ,QUITO,HERIDAS/LESIONES,2016-11-17,SI,HOMBRE,31,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-18,SI,HOMBRE,34,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-17,SI,HOMBRE,33,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-17,NO,HOMBRE,33,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-17,NO,HOMBRE,31,ECUADOR
ZONA 3,TUNGURAHUA,AMBATO,REBELION Y ATENTADO,2016-11-18,SI,MUJER,30,ECUADOR
ZONA 9,DMQ,QUITO,VARIOS,2016-11-17,NO,HOMBRE,28,ECUADOR
ZONA 9,DMQ,QUITO,ASOCIACION ILICITA,2016-11-18,SI,MUJER,35,ECUADOR
ZONA 3,CHIMBORAZO,ALAUSI,VARIOS,2016-11-17,NO,HOMBRE,27,ECUADOR
